,brand,model,fuel,transtype,owner,manufacture,kms,price
1750,Hyundai,Hyundai i10 Magna,Petrol,Manual,1,2014,39227,355000
1751,Mahindra,Mahindra KUV 100,Diesel,Manual,1,2016,31367,470000
1752,Maruti,Maruti Wagon R,Petrol,Manual,1,2008,35008,221000
1753,Hyundai,Hyundai Santro Xing,Petrol,Manual,1,2009,27005,195000
1754,Hyundai,Hyundai Santro Xing,Petrol,Manual,2,2004,100005,90000
1755,Hyundai,Hyundai Verna SX,Diesel,Manual,1,2013,45264,580000
1756,Maruti,Maruti Eeco 7,Petrol,Manual,1,2014,39093,325000
1757,Honda,Honda City Corporate,Petrol,Manual,1,2013,45241,495000
1758,Hyundai,Hyundai EON Era,Petrol,Manual,1,2014,12000,290000
1759,Datsun,Datsun RediGO 1.0,Petrol,Manual,1,2018,2769,375000
1760,Tata,Tata Indica Vista,Diesel,Manual,1,2011,43128,211000
1761,Hyundai,Hyundai i20 Asta,Petrol,Manual,2,2010,110000,270000
1762,Maruti,Maruti Alto LXI,Petrol,Manual,2,2004,50000,70000
1763,Hyundai,Hyundai i10 Magna,Petrol,Manual,2,2010,60000,225000
1764,Mahindra,Mahindra Scorpio LX,Diesel,Manual,3,2014,70000,420000
1765,Chevrolet,Chevrolet Sail Hatchback,Petrol,Manual,1,2015,22255,280000
1766,Hyundai,Hyundai i20 Sportz,Petrol,Manual,1,2013,59213,400000
1767,Mahindra,Mahindra XUV500 W6,Diesel,Manual,1,2015,55000,850000
1768,Ford,Ford Fiesta Titanium,Diesel,Manual,1,2011,80000,550000
1769,Ford,Ford Fiesta Titanium,Diesel,Manual,1,2011,80000,550000
1770,Renault,Renault Captur 1.5,Diesel,Manual,1,2018,40000,1000000
1771,Mahindra,Mahindra Xylo D2,Diesel,Manual,1,2014,170000,350000
1772,Tata,Tata New Safari,Diesel,Manual,2,2011,170000,350000
1773,Honda,Honda Civic 1.8,Petrol,Manual,3,2007,70000,170000
1774,Ford,Ford Aspire Titanium,Petrol,Manual,0,2020,1010,828999
1775,Ford,Ford EcoSport 1.5,Petrol,Manual,0,2020,1010,1119000
1776,Ford,Ford Figo Titanium,Petrol,Manual,0,2020,1111,746000
1777,Ford,Ford Ecosport 1.5,Petrol,Manual,0,2020,1010,1030000
1778,Ford,Ford EcoSport 1.5,Diesel,Manual,0,2020,1010,1334000
1779,Ford,Ford Freestyle Titanium,Petrol,Manual,0,2020,1010,811999
1780,Ford,Ford Ecosport Thunder,Diesel,Manual,0,2020,1010,1331000
1781,Ford,Ford Freestyle Titanium,Petrol,Manual,0,2020,1010,852000
1782,Tata,Tata Indica DLE,Diesel,Manual,2,2006,120000,45000
1783,Renault,Renault Duster 85PS,Diesel,Manual,3,2013,70000,430000
1784,Tata,Tata Indigo LX,Diesel,Manual,2,2011,60000,140000
1785,Mahindra,Mahindra Scorpio S2,Diesel,Manual,1,2015,70000,830000
1786,Mahindra,Mahindra Scorpio VLS,Diesel,Manual,2,2009,110000,409999
1787,Maruti,Maruti Swift VDI,Diesel,Manual,3,2012,80000,190000
1788,Honda,Honda Accord VTi-L,Petrol,Manual,2,2007,80000,200000
1789,Hyundai,Hyundai Accent GLX,Petrol,Manual,2,2006,110000,120000
1790,Mahindra,Mahindra Bolero Power,Diesel,Manual,1,2019,50000,850000
1791,Tata,Tata Indigo CS,Diesel,Manual,4,2011,115000,95000
1792,Maruti,Maruti Wagon R,Petrol,Manual,1,2013,80000,213000
1793,Volkswagen,Volkswagen Ameo 1.5,Diesel,Manual,1,2018,25000,660000
1794,Nissan,Nissan Micra XL,Petrol,Manual,1,2017,48965,415000
1795,Ford,Ford Ecosport 1.5,Petrol,Manual,0,2019,5166,1100000
1796,Mahindra,Mahindra XUV500 W8,Diesel,Manual,1,2012,76290,650000
1797,Mahindra,Mahindra XUV500 AT,Diesel,Automatic,2,2016,70000,969999
1798,Mahindra,Mahindra XUV500 W10,Diesel,Manual,1,2016,35000,1250000
1799,Maruti,Maruti Swift Dzire,Diesel,Automatic,1,2017,25000,715000
1800,Maruti,Maruti Swift Dzire,Diesel,Automatic,1,2017,25000,715000
1801,Maruti,Maruti Swift VDI,Diesel,Manual,1,2016,47000,565000
1802,Mahindra,Mahindra Thar 4X4,Diesel,Manual,2,2013,45766,615000
1803,Tata,Tata New Safari,Diesel,Manual,2,2007,78771,199000
1804,Maruti,Maruti Swift Vdi,Diesel,Manual,1,2010,79357,325000
1805,Ford,Ford Figo Diesel,Diesel,Manual,1,2012,28000,409999
1806,Hyundai,Hyundai Verna SX,Diesel,Automatic,2,2012,72000,500000
1807,Ford,Ford Figo Diesel,Diesel,Manual,2,2011,76736,225000
1808,Maruti,Maruti Alto LX,Petrol,Manual,2,2007,70000,135000
1809,Renault,Renault Koleos 2.0,Diesel,Automatic,2,2012,80000,750000
1810,Maruti,Maruti Wagon R,LPG,Manual,2,2009,60000,155000
1811,Volkswagen,Volkswagen Polo Diesel,Diesel,Manual,3,2012,77000,335000
1812,Ford,Ford Ikon 1.8,Diesel,Manual,4,2005,92645,114999
1813,Mercedes-Benz,Mercedes-Benz New C-Class,Diesel,Manual,2,2007,101849,699000
1814,Mahindra,Mahindra Bolero DI,Diesel,Manual,4,2004,120000,110000
1815,Hyundai,Hyundai i20 Asta,Petrol,Manual,1,2012,80000,300000
1816,Mahindra,Mahindra Scorpio S4,Diesel,Manual,2,2014,70000,700000
1817,Maruti,Maruti Ertiga SHVS,Diesel,Manual,1,2017,120000,700000
1818,Maruti,Maruti Alto 800,Petrol,Manual,3,2013,42000,210000
1819,Maruti,Maruti Ertiga VDI,Diesel,Manual,3,2012,120000,600000
1820,Tata,Tata Manza Aura,Diesel,Manual,2,2012,155836,180000
1821,Maruti,Maruti Wagon R,Petrol,Manual,2,2011,59000,220000
1822,Chevrolet,Chevrolet Spark 1.0,Petrol,Manual,1,2009,60000,70000
1823,Hyundai,Hyundai Creta 1.4,Diesel,Manual,2,2018,70000,950000
1824,Ford,Ford Fiesta 1.5,Diesel,Manual,1,2014,20000,800000
1825,Mahindra,Mahindra XUV500 W8,Diesel,Manual,3,2012,120000,700000
1826,Renault,Renault KWID 1.0,Petrol,Manual,1,2016,40000,265000
1827,Volkswagen,Volkswagen Polo Diesel,Diesel,Manual,3,2011,90000,175000
1828,Mahindra,Mahindra Quanto C6,Diesel,Manual,2,2012,89000,260000
1829,Toyota,Toyota Innova 2.5,Diesel,Manual,3,2013,80000,950000
1830,Maruti,Maruti Swift Vdi,Diesel,Manual,4,2009,200000,250000
1831,Mahindra,Mahindra Scorpio S10,Diesel,Manual,1,2015,50000,630000
1832,Tata,Tata Nano LX,Petrol,Manual,3,2012,35000,35000
1833,Renault,Renault Duster 85PS,Diesel,Manual,2,2013,1000,450000
1834,Mercedes-Benz,Mercedes-Benz C-Class Progressive,Diesel,Automatic,1,2018,10000,3800000
1835,Audi,Audi A4 3.0,Diesel,Automatic,1,2013,86000,1580000
1836,BMW,BMW X5 xDrive,Diesel,Automatic,1,2019,30000,4950000
1837,Hyundai,Hyundai Creta 1.6,Diesel,Manual,1,2016,52600,535000
1838,Maruti,Maruti SX4 Vxi,Petrol,Manual,2,2012,110000,225000
1839,Hyundai,Hyundai Grand i10,Petrol,Automatic,1,2017,19890,550000
1840,Maruti,Maruti Swift ZXI,Petrol,Manual,1,2016,7104,670000
1841,Maruti,Maruti Ertiga VXI,Petrol,Manual,1,2015,11918,625000
1842,Hyundai,Hyundai Grand i10,Petrol,Automatic,1,2017,10510,520000
1843,Chevrolet,Chevrolet Beat LT,Petrol,Manual,1,2016,41000,239000
1844,Toyota,Toyota Fortuner 4x2,Diesel,Automatic,1,2017,47162,2600000
1845,Maruti,Maruti S-Cross Zeta,Diesel,Manual,1,2015,45974,750000
1846,Hyundai,Hyundai i10 Magna,Petrol,Manual,1,2012,49824,229999
1847,Audi,Audi A6 2.0,Diesel,Automatic,1,2013,58500,1300000
1848,Hyundai,Hyundai Santro GS,Petrol,Manual,1,2005,56580,80000
1849,Skoda,Skoda Laura Ambiente,Diesel,Manual,1,2012,52000,385000
1850,Hyundai,Hyundai Verna 1.6,Petrol,Manual,1,2015,55340,760000
1851,Maruti,Maruti Swift Dzire,Diesel,Manual,1,2017,46507,600000
1852,Chevrolet,Chevrolet Enjoy TCDi,Diesel,Manual,3,2014,200000,330000
1853,Maruti,Maruti Alto LXi,Petrol,Manual,1,2009,120000,150000
1854,Tata,Tata Indigo LS,Diesel,Manual,1,2008,90000,105000
1855,Tata,Tata Indica Vista,Diesel,Manual,1,2013,65000,185000
1856,Fiat,Fiat Grande Punto,Diesel,Manual,1,2014,50000,260000
1857,Maruti,Maruti Swift Dzire,Diesel,Manual,1,2012,33000,450000
1858,Maruti,Maruti Swift VXI,Petrol,Manual,1,2016,38000,500000
1859,Maruti,Maruti Alto K10,Petrol,Manual,1,2012,40000,260000
1860,Volkswagen,Volkswagen Polo Diesel,Diesel,Manual,2,2012,55000,265000
1861,Mahindra,Mahindra Thar CRDe,Diesel,Manual,2,2017,26000,800000
1862,Tata,Tata Safari Storme,Diesel,Manual,1,2016,80000,869999
1863,Maruti,Maruti Baleno Alpha,Petrol,Manual,1,2018,40000,690000
1864,Mitsubishi,Mitsubishi Pajero 2.8,Diesel,Manual,1,2011,120000,825000
1865,Maruti,Maruti Alto LX,Petrol,Manual,2,2006,63230,160000
1866,Mahindra,Mahindra Scorpio 2.6,Diesel,Manual,2,2006,120000,300000
1867,Maruti,Maruti Wagon R,Petrol,Manual,3,2005,100000,100000
1868,Hyundai,Hyundai i20 Asta,Diesel,Manual,2,2015,77000,530000
1869,Maruti,Maruti Swift VXI,Petrol,Manual,1,2016,30000,360000
1870,Maruti,Maruti Swift 1.2,Petrol,Manual,1,2015,40000,220000
1871,Maruti,Maruti Alto 800,Petrol,Manual,1,2017,35000,178000
1872,Mahindra,Mahindra Thar DI,Diesel,Manual,1,2018,5000,515000
1873,Maruti,Maruti Ritz VXi,Petrol,Manual,1,2014,35000,300000
1874,Tata,Tata Indigo LS,Diesel,Manual,1,2008,90000,105000
1875,Tata,Tata Indica Vista,Diesel,Manual,1,2013,65000,185000
1876,Tata,Tata Indica Vista,Diesel,Manual,2,2012,80000,150000
1877,Fiat,Fiat Grande Punto,Diesel,Manual,1,2014,50000,260000
1878,Maruti,Maruti Swift Dzire,Diesel,Manual,1,2012,33000,450000
1879,Maruti,Maruti Swift VXI,Petrol,Manual,1,2016,38000,500000
1880,Maruti,Maruti Alto K10,Petrol,Manual,1,2012,40000,260000
1881,Volkswagen,Volkswagen Polo Diesel,Diesel,Manual,2,2012,55000,265000
1882,Tata,Tata Nexon 1.2,Petrol,Manual,1,2017,15000,750000
1883,Mahindra,Mahindra Thar CRDe,Diesel,Manual,2,2017,26000,800000
1884,Tata,Tata Safari Storme,Diesel,Manual,1,2016,80000,869999
1885,Toyota,Toyota Innova 2.5,Diesel,Manual,1,2012,80000,950000
1886,Maruti,Maruti Baleno Alpha,Petrol,Manual,1,2018,40000,690000
1887,Mitsubishi,Mitsubishi Pajero 2.8,Diesel,Manual,1,2011,120000,825000
1888,Maruti,Maruti 800 Std,Petrol,Manual,1,2013,70000,170000
1889,Maruti,Maruti Alto LX,Petrol,Manual,2,2006,63230,160000
1890,Mahindra,Mahindra Scorpio 2.6,Diesel,Manual,2,2006,120000,300000
1891,Datsun,Datsun GO Plus,Petrol,Manual,2,2015,45000,315000
1892,Maruti,Maruti 800 Std,Petrol,Manual,2,2006,40000,90000
1893,Maruti,Maruti Wagon R,Petrol,Manual,3,2005,100000,100000
1894,Tata,Tata Indica GLS,Petrol,Manual,3,2008,110000,65000
1895,Hyundai,Hyundai Verna 1.6,Diesel,Manual,2,2012,90000,312000
1896,Maruti,Maruti Vitara Brezza,Diesel,Manual,1,2018,25000,700000
1897,Hyundai,Hyundai Santro Xing,Petrol,Manual,1,2005,47000,150000
1898,Renault,Renault Fluence 1.5,Diesel,Manual,1,2013,60000,450000
1899,Hyundai,Hyundai Verna Transform,Diesel,Manual,2,2010,120000,229999
1900,Maruti,Maruti Swift Ldi,Diesel,Manual,1,2008,120000,111000
1901,Maruti,Maruti Swift Dzire,Diesel,Manual,2,2012,140000,250000
1902,Ford,Ford Freestyle Titanium,Diesel,Manual,1,2019,1001,750000
1903,Ford,Ford Figo 1.5P,Petrol,Automatic,1,2017,1758,774000
1904,Ford,Ford Figo 1.5P,Petrol,Automatic,1,2018,1452,711000
1905,Ford,Ford Figo 1.5D,Diesel,Manual,1,2017,35122,600000
1906,Maruti,Maruti Swift Dzire,Diesel,Manual,1,2015,92621,455000
1907,Datsun,Datsun GO T,Petrol,Manual,2,2015,92198,225000
1908,Maruti,Maruti Swift Dzire,Diesel,Manual,1,2019,5000,650000
1909,Chevrolet,Chevrolet Beat LT,Petrol,Manual,1,2013,50000,200000
1910,Hyundai,Hyundai Creta 1.6,Diesel,Automatic,1,2016,74000,875000
1911,Skoda,Skoda Rapid 1.5,Diesel,Automatic,1,2017,40000,750000
1912,Maruti,Maruti Swift Dzire,Diesel,Automatic,1,2019,22000,725000
1913,Maruti,Maruti Alto LXi,Petrol,Manual,2,2007,100000,100000
1914,Tata,Tata Hexa XT,Diesel,Manual,1,2019,40000,1100000
1915,Ford,Ford Endeavour 3.2,Diesel,Automatic,1,2017,30000,2700000
1916,Renault,Renault KWID RXT,Petrol,Manual,1,2016,23000,280000
1917,Tata,Tata Indica Vista,Diesel,Manual,1,2009,30000,150000
1918,Tata,Tata Manza Aura,Petrol,Manual,1,2010,50000,200000
1919,Maruti,Maruti Ritz VDi,Diesel,Manual,2,2010,100000,148000
1920,Maruti,Maruti Swift Dzire,Petrol,Manual,2,2011,70000,254999
1921,Maruti,Maruti Swift Dzire,Petrol,Manual,2,2013,60000,360000
1922,Maruti,Maruti Alto LX,Petrol,Manual,2,2006,90000,95000
1923,Mahindra,Mahindra Bolero SLE,Diesel,Manual,2,2007,230000,185000
1924,Tata,Tata Indica Vista,Diesel,Manual,1,2012,40000,185000
1925,Renault,Renault KWID RXL,Petrol,Manual,1,2019,15000,300000
1926,Hyundai,Hyundai Verna VTVT,Petrol,Manual,1,2018,40000,800000
1927,Maruti,Maruti Zen LX,Petrol,Manual,1,2000,50000,60000
1928,Fiat,Fiat Punto 1.2,Petrol,Manual,2,2010,50000,80000
1929,Hyundai,Hyundai Xcent 1.2,Petrol,Manual,1,2018,8000,500000
1930,Hyundai,Hyundai EON Era,Petrol,Manual,1,2013,35000,250000
1931,Tata,Tata New Safari,Diesel,Manual,1,2010,80000,250000
1932,Maruti,Maruti Wagon R,Petrol,Manual,2,2005,50000,125000
1933,Maruti,Maruti Alto LXi,Petrol,Manual,4,2002,80000,100000
1934,Mahindra,Mahindra Scorpio M2DI,Diesel,Manual,1,2010,90000,480000
1935,Mahindra,Mahindra KUV 100,Petrol,Manual,2,2018,30000,320000
1936,Maruti,Maruti A-Star Vxi,Petrol,Manual,2,2010,70000,130000
1937,Tata,Tata Indica DLS,Diesel,Manual,2,2006,80000,57000
1938,Hyundai,Hyundai Santro GLS,Petrol,Manual,1,2005,60000,75000
1939,Maruti,Maruti 800 DX,Petrol,Manual,1,2003,35000,60000
1940,Maruti,Maruti Alto LXi,Petrol,Manual,1,2008,70000,125000
1941,Honda,Honda City 1.5,Petrol,Manual,3,2004,100000,105000
1942,Maruti,Maruti Wagon R,LPG,Manual,2,2008,152000,125000
1943,Maruti,Maruti Zen LXI,Petrol,Manual,2,1998,70000,69000
1944,Tata,Tata Indigo LX,Diesel,Manual,2,2012,90000,130000
1945,Maruti,Maruti Baleno Zeta,Petrol,Manual,1,2019,40000,630000
1946,Honda,Honda Amaze E,Petrol,Manual,2,2016,50000,330000
1947,Maruti,Maruti Wagon R,Petrol,Manual,2,2014,15000,340000
1948,Hyundai,Hyundai Santro Xing,Petrol,Manual,3,2006,120000,60000
1949,Tata,Tata Safari Storme,Diesel,Manual,1,2014,78322,550000
1950,Maruti,Maruti Ertiga VDI,Diesel,Manual,2,2014,110000,480000
1951,Hyundai,Hyundai Verna 1.6,Diesel,Manual,2,2013,80000,315000
1952,Ford,Ford Fiesta Titanium,Diesel,Manual,1,2012,120000,165000
1953,Chevrolet,Chevrolet Beat LS,Petrol,Manual,1,2016,125000,170000
1954,Maruti,Maruti Baleno Delta,Petrol,Manual,1,2018,8000,550000
1955,Volkswagen,Volkswagen Ameo 1.2,Petrol,Manual,1,2018,13000,465000
1956,Tata,Tata Indica Vista,Diesel,Manual,3,2012,80000,120000
1957,Hyundai,Hyundai Verna 1.6,Petrol,Manual,1,2008,54309,220000
1958,Ford,Ford Figo Diesel,Diesel,Manual,2,2011,70000,180000
1959,Chevrolet,Chevrolet Aveo 1.6,Petrol,Manual,3,2006,34600,150000
1960,Tata,Tata Zest Revotron,Petrol,Manual,1,2016,25000,520000
1961,Tata,Tata Safari Storme,Diesel,Manual,3,2013,80000,430000
1962,Mahindra,Mahindra Bolero DI,Diesel,Manual,2,2009,55000,300000
1963,Hyundai,Hyundai Venue SX,Diesel,Manual,1,2020,5000,1000000
1964,Honda,Honda WR-V i-DTEC,Diesel,Manual,1,2017,30000,725000
1965,Hyundai,Hyundai Verna 1.4,Diesel,Manual,1,2011,31000,500000
1966,Maruti,Maruti Wagon R,Petrol,Manual,1,2011,50000,250000
1967,Maruti,Maruti Swift Dzire,Diesel,Manual,1,2018,38217,700000
1968,Ford,Ford Figo Petrol,Petrol,Manual,3,2011,50000,185000
1969,Maruti,Maruti Ritz VDi,Diesel,Manual,1,2011,120000,200000
1970,Mahindra,Mahindra Bolero DI,Diesel,Manual,3,2004,110000,315000
1971,Tata,Tata Hexa XT,Diesel,Manual,1,2019,40000,1100000
1972,Hyundai,Hyundai Santro LP,Petrol,Manual,3,2001,50000,52000
1973,Hyundai,Hyundai i20 Active,Petrol,Manual,1,2017,10000,600000
1974,Tata,Tata Harrier XZ,Diesel,Manual,1,2019,10000,1700000
1975,Nissan,Nissan Terrano XL,Diesel,Manual,1,2015,100000,451000
1976,Mahindra,Mahindra KUV 100,Petrol,Manual,1,2016,60000,370000
1977,Ford,Ford Endeavour 3.2,Diesel,Automatic,1,2017,30000,2700000
1978,Renault,Renault KWID RXT,Petrol,Manual,1,2016,23000,280000
1979,Maruti,Maruti Wagon R,Petrol,Manual,1,2017,30000,350000
1980,Hyundai,Hyundai i10 Sportz,Petrol,Manual,1,2011,50000,250000
1981,Maruti,Maruti Alto 800,Petrol,Manual,2,2014,25000,204999
1982,Maruti,Maruti Ignis 1.2,Petrol,Manual,1,2019,15000,500000
1983,Tata,Tata Indica Vista,Diesel,Manual,1,2009,30000,150000
1984,Chevrolet,Chevrolet Spark 1.0,Petrol,Manual,2,2010,45000,175000
1985,Chevrolet,Chevrolet Spark 1.0,Petrol,Manual,2,2009,44800,170000
1986,Tata,Tata Manza Aura,Petrol,Manual,1,2010,50000,200000
1987,Hyundai,Hyundai Creta 1.4,Diesel,Manual,1,2018,52000,800000
1988,Tata,Tata Hexa XTA,Diesel,Automatic,1,2017,50000,1200000
1989,Toyota,Toyota Corolla Altis,Petrol,Manual,2,2008,35000,400000
1990,Maruti,Maruti Ritz VDi,Diesel,Manual,2,2010,100000,148000
1991,Tata,Tata Manza Club,Diesel,Manual,1,2014,100000,200000
1992,Maruti,Maruti Swift Dzire,Diesel,Manual,2,2016,40000,284000
1993,Maruti,Maruti Wagon R,Petrol,Manual,3,2007,60000,80000
1994,Chevrolet,Chevrolet Beat PS,Petrol,Manual,1,2014,77000,170000
1995,Hyundai,Hyundai Accent Executive,Petrol,Manual,1,2011,60000,150000
1996,Tata,Tata Manza Aura,Petrol,Manual,2,2010,77073,110000
1997,Ford,Ford Figo Aspire,Diesel,Manual,1,2016,70000,400000
1998,Hyundai,Hyundai i10 Magna,LPG,Manual,2,2013,90000,275000
1999,Toyota,Toyota Innova 2.5,Diesel,Manual,3,2013,186000,800000
2000,Mahindra,Mahindra Scorpio M2DI,Diesel,Manual,1,2014,90000,550000
2001,Maruti,Maruti Alto LX,Petrol,Manual,2,2007,100000,125000
2002,Chevrolet,Chevrolet Beat LT,Petrol,Manual,2,2010,80000,135000
2003,Mahindra,Mahindra Scorpio LX,Diesel,Manual,1,2012,150000,349000
2004,Maruti,Maruti Swift VDI,Diesel,Manual,1,2014,80000,458000
2005,Maruti,Maruti Alto K10,Petrol,Manual,1,2018,35000,300000
2006,Maruti,Maruti Alto LXi,Petrol,Manual,1,2008,70000,95000
2007,Maruti,Maruti S-Cross Zeta,Diesel,Manual,1,2018,50000,850000
2008,Ford,Ford Freestyle Titanium,Diesel,Manual,1,2019,25000,750000
2009,Ford,Ford Figo Diesel,Diesel,Manual,1,2013,120000,190000
2010,Maruti,Maruti Wagon R,Petrol,Manual,1,2009,70000,150000
2011,Hyundai,Hyundai Accent GLE,Petrol,Manual,3,2009,106000,114999
2012,Toyota,Toyota Innova 2.0,Petrol,Manual,3,2010,120000,320000
2013,Maruti,Maruti Alto 800,CNG,Manual,1,2019,120000,300000
2014,Maruti,Maruti Ritz LXi,Petrol,Manual,1,2016,160000,275000
2015,Chevrolet,Chevrolet Aveo 1.6,Petrol,Manual,2,2010,120000,140000
2016,Tata,Tata Altroz XZ,Petrol,Manual,1,2020,10000,830000
2017,Volkswagen,Volkswagen Polo SR,Petrol,Manual,1,2013,50000,380000
2018,Hyundai,Hyundai i10 Magna,Petrol,Manual,2,2010,90000,150000
2019,Chevrolet,Chevrolet Spark 1.0,Petrol,Manual,1,2008,70000,50000
2020,Mahindra,Mahindra Bolero SLX,Diesel,Manual,1,2008,100000,155000
2021,Mahindra,Mahindra Bolero SLX,Diesel,Manual,1,2008,100000,155000
2022,Skoda,Skoda Superb 1.8,Petrol,Manual,1,2010,80000,300000
2023,Maruti,Maruti Alto 800,Petrol,Manual,1,2018,16584,300000
2024,Tata,Tata Tiago 2019-2020,Diesel,Manual,1,2016,38000,385000
2025,Maruti,Maruti Wagon R,Petrol,Manual,1,2010,51000,221000
2026,Tata,Tata Tiago 1.05,Diesel,Manual,1,2016,38000,381000
2027,Maruti,Maruti Alto 800,Petrol,Manual,1,2015,35000,250999
2028,Hyundai,Hyundai Santro LS,Petrol,Manual,3,2002,120000,60000
2029,Tata,Tata Tiago 1.05,Diesel,Manual,1,2016,38000,380000
2030,Skoda,Skoda Laura L,Diesel,Manual,3,2008,144000,180000
2031,Maruti,Maruti Ciaz ZDi,Diesel,Manual,1,2017,64000,751000
2032,Mahindra,Mahindra XUV500 AT,Diesel,Automatic,1,2015,60000,1250000
2033,Hyundai,Hyundai EON 1.0,Petrol,Manual,1,2014,65000,229999
2034,Tata,Tata Safari Storme,Diesel,Manual,1,2019,24000,1250000
2035,Mahindra,Mahindra Scorpio VLX,Diesel,Manual,2,2014,58000,782000
2036,Mahindra,Mahindra Scorpio VLX,Diesel,Manual,2,2014,58000,780000
2037,Maruti,Maruti Alto 800,Petrol,Manual,1,2016,68000,245000
2038,Hyundai,Hyundai i20 1.4,Diesel,Manual,1,2011,81257,321000
2039,Hyundai,Hyundai Grand i10,Diesel,Manual,1,2017,44000,509999
2040,Tata,Tata Nano CX,Petrol,Manual,1,2015,45000,110000
2041,Volkswagen,Volkswagen Polo Diesel,Diesel,Manual,1,2013,75000,400000
2042,Maruti,Maruti Swift VXI,Petrol,Manual,1,2013,90000,370000
2043,Hyundai,Hyundai Verna CRDi,Diesel,Manual,2,2007,80000,175000
2044,Mercedes-Benz,Mercedes-Benz E-Class 230,Petrol,Automatic,2,1998,35000,1000000
2045,Maruti,Maruti Alto 800,Petrol,Manual,2,2013,25000,92800
2046,Tata,Tata Xenon XT,Diesel,Manual,1,2014,90000,291000
2047,Maruti,Maruti Alto 800,Petrol,Manual,2,2013,25000,92800
2048,Hyundai,Hyundai Verna 1.6,Diesel,Manual,3,2013,110000,335000
2049,Maruti,Maruti Omni 8,Petrol,Manual,1,2013,35000,170000
2050,Maruti,Maruti Alto 800,Petrol,Manual,1,2019,10000,295000
2051,Renault,Renault KWID RXL,Petrol,Manual,1,2019,10000,375000
2052,Hyundai,Hyundai EON Era,Petrol,Manual,2,2012,70000,215000
2053,Ford,Ford Fiesta 1.4,Diesel,Manual,2,2009,110000,150000
2054,Maruti,Maruti Alto LXI,Petrol,Manual,2,2003,5000,60000
2055,Maruti,Maruti Alto LX,Petrol,Manual,3,2006,120000,52000
2056,Maruti,Maruti Omni LPG,LPG,Manual,2,2009,90000,80000
2057,Maruti,Maruti Alto LX,Petrol,Manual,2,2012,70000,140000
2058,Hyundai,Hyundai Verna i,Petrol,Manual,2,2008,90000,120000
2059,Ford,Ford Fiesta Classic,Diesel,Manual,3,2006,120000,110000
2060,Tata,Tata New Safari,Diesel,Manual,4,2012,110000,280000
2061,Toyota,Toyota Etios VD,Diesel,Manual,2,2016,50000,450000
2062,Mahindra,Mahindra XUV500 W7,Diesel,Manual,1,2018,58000,1150000
2063,Maruti,Maruti Baleno Delta,Diesel,Manual,1,2018,15000,650000
2064,Tata,Tata Zest Revotron,Petrol,Manual,2,2015,60000,300000
2065,Tata,Tata Nano Twist,Petrol,Manual,1,2015,57000,73000
2066,Maruti,Maruti Swift VDI,Diesel,Manual,3,2015,87000,400000
2067,Renault,Renault KWID 1.0,Petrol,Manual,1,2017,70000,300000
2068,Maruti,Maruti Wagon R,Petrol,Automatic,2,2012,30000,300000
2069,Maruti,Maruti Swift Dzire,Diesel,Manual,1,2012,80000,450000
2070,Hyundai,Hyundai Santro Xing,Petrol,Manual,2,2009,100000,200000
2071,Maruti,Maruti Swift VXI,Petrol,Manual,1,2019,40000,580000
2072,Hyundai,Hyundai Grand i10,Petrol,Manual,1,2017,3917,550000
2073,Mahindra,Mahindra Scorpio SLX,Diesel,Manual,2,2007,160000,190000
2074,Tata,Tata Tiago 1.05,Diesel,Manual,1,2017,35000,450000
2075,Chevrolet,Chevrolet Spark 1.0,Petrol,Manual,1,2014,70000,220000
2076,Maruti,Maruti SX4 ZXI,Petrol,Manual,1,2012,69069,310000
2077,Hyundai,Hyundai Elite i20,Petrol,Manual,1,2019,13500,650000
2078,Maruti,Maruti Wagon R,Petrol,Manual,1,2014,59059,300000
2079,Hyundai,Hyundai Accent Executive,Petrol,Manual,1,2013,70000,200000
2080,Honda,Honda Brio S,Petrol,Manual,1,2012,39039,285000
2081,Honda,Honda Brio Exclusive,Petrol,Manual,1,2014,33033,335000
2082,Hyundai,Hyundai Verna Transform,Petrol,Manual,2,2011,55168,370000
2083,Hyundai,Hyundai i20 1.2,Petrol,Manual,1,2013,41041,375000
2084,Hyundai,Hyundai i10 Magna,Petrol,Manual,1,2009,67067,235000
2085,Hyundai,Hyundai i10 Sportz,Petrol,Automatic,1,2013,66066,345000
2086,Mahindra,Mahindra Quanto C8,Diesel,Manual,1,2013,82082,365000
2087,Hyundai,Hyundai Grand i10,Petrol,Manual,1,2014,48000,400000
2088,Hyundai,Hyundai EON D,Petrol,Manual,1,2015,30000,250000
2089,Hyundai,Hyundai Verna SX,Diesel,Automatic,1,2012,70070,465000
2090,Renault,Renault KWID RXT,Petrol,Manual,1,2017,10000,300000
2091,Maruti,Maruti Swift Dzire,Petrol,Manual,1,2018,25000,655000
2092,Maruti,Maruti Wagon R,CNG,Manual,2,2016,30000,350000
2093,Hyundai,Hyundai i10 Sportz,Petrol,Automatic,1,2015,50000,500000
2094,Hyundai,Hyundai Grand i10,Petrol,Automatic,1,2015,63063,465000
2095,Maruti,Maruti Swift VDi,Diesel,Manual,1,2008,70000,263000
2096,Maruti,Maruti Omni MPI,Petrol,Manual,1,2012,90000,250000
2097,Hyundai,Hyundai Accent GLE,Petrol,Manual,4,1999,90000,60000
2098,Hyundai,Hyundai Getz GLX,Petrol,Manual,3,2005,90000,70000
